,Unnamed: 0,ProductID,Title,Selling Price,MRP,Discount,Rating,Rating Count,Category
499,499,B0C77S4F3R,Ahuja BTA 550 Wireless Bluetooth Portable 30 Watt PA Speaker,11850.0,13970.0,15.0,3.4,38.0,Musical Instruments
500,500,B07J5B6CM7,"""INTERN SOPRANO 21"" UKULELE WITH BAG (BLACK)",1417.0,2995.0,53.0,3.7,811.0,Musical Instruments
501,501,B0DZ6J7VFY,"VOOK Wireless Mic with Noise Reduction for Video Recording, Support Type C Android & iPhone, Dual Channel Mic Wireless | Mics for YouTube Wireless | Charging Case Included (VOOKLM1-B)",2099.0,6999.0,7.0,4.2,666.0,Musical Instruments
502,502,B07JGQ9L5B,Maono AU-B01 Microphone Stand with Suspension Boom Scissor Arm,653.0,999.0,35.0,4.2,5811.0,Musical Instruments
503,503,B0F47QG8WW,"Amazon Basics Concert Size Ukulele Kit, Nylon Strings for warm, mellow and bright tones | Basswood Body | ABS back | Matte Finish, with Bag, Picks, Strap - Natural Brown",1799.0,3499.0,49.0,4.8,59212.0,Musical Instruments
504,504,B0DQD8HWWG,"GRENARO Mic for YouTube Wireless, 3-Level Adjustable Noise Reduction Mic Wireless, Wireless Microphone for Youtubers with LED Indicator Light (Single Channel Type-C Port Version)",849.0,1999.0,58.0,4.0,223.0,Musical Instruments
505,505,B077CN7F5R,Ahuja DUAL CHANNEL POWER AMPLIFIERS LXA-1400,25618.0,34465.0,26.0,2.4,4.0,Musical Instruments
506,506,B0BPLZ5CGV,Audio Array AI-04 2x2 Gen 3 Audio Interface | Premium Mic Pre-Amps | 48V Phantom Power Support | 24bit/192kHz High Fidelity Recording | XLR/MIC/LINE inputs | Plug & Play-No Drivers | Metal Body | Red,4399.0,9999.0,56.0,4.0,694.0,Musical Instruments
507,507,B0DB58ZRD6,The Original Aztec Death Whistle ||| Up to 125+ dB ||| Most Realistic Blood Curling Scream ||| Raises Hair on Back of Neck Loud War Whistle Human Screaming Sounds,1699.0,2999.0,43.0,4.6,169.0,Musical Instruments
508,508,B000CZ0RLK,Behringer C-1 Studio Condenser Microphone,4999.0,6348.0,21.0,4.1,3259.0,Musical Instruments
509,509,B07VTQ9QKC,CLAW SM50 Professional Studio Monitoring DJ Wired Over Ear Headphones with 2 Detachable Cables (2.8m Coiled Cable & 1.2m Straight Cable with Mic and in-line Controls) (SM50),2090.0,2990.0,3.0,4.2,2197.0,Musical Instruments
510,510,B0DJ9FFTL9,"Legend's 12"" Inches Two Sided Drum Practice Pad With Bag And Drum Sticks | Drum Pads with Sticks | Drum Pad for Practice - Suitable for Beginners & Professionals (12 inches)",829.0,2999.0,72.0,4.4,6.0,Musical Instruments
511,511,B072FH5KLJ,"Juârez JRZ250 One Handed Trigger Guitar Metal Capo Quick Change for Ukulele, Electric and Acoustic Guitars, Black",129.0,990.0,87.0,4.3,18083.0,Musical Instruments
512,512,B00QGDYE20,"Tower Mouth Organ Harmonica 24 Holes Key-C With Scale Change Option, Silver",849.0,999.0,15.0,4.2,2491.0,Musical Instruments
513,513,B00T631UTC,"IK Multimedia iRig 2 guitar interface adaptor for iPhone, iPod touch, iPad, Mac and Android",,,,4.2,14507.0,Musical Instruments
514,514,B0B8DF9H2R,"Digitek® (DWM 101 Wireless Microphone System with ANC Noise Reduction, 360° Sound Capture, 100M Range, Upto 12 Hrs Working Time, for DSLR Camera, Android & iOS Smartphones, Seamless Audio Recording",4349.0,6995.0,38.0,3.6,2062.0,Musical Instruments
515,515,B07TPC1R9J,Studiomaster XR 40HH Dual Hand Wireless Microphone,6880.0,9163.0,25.0,4.0,393.0,Musical Instruments
516,516,B0CM9164B4,12 inch Steel Dhol Tasha Drum with Belt and Stick,518.0,1199.0,57.0,4.0,17.0,Musical Instruments
517,517,B0002H0JZC,D'Addario EJ27N Nylon Classical Normal Tension Guitar Strings,761.0,770.0,1.0,4.3,21964.0,Musical Instruments
518,518,B07BG523CL,"Fresh Drumstick (Moringa), 250g Pack",,,,4.1,7927.0,Grocery & Gourmet Foods
519,519,B0CRYM5NLS,"FDUCE SL40+ Dynamic Podcast Microphone,USB/XLR Microphone kit for podcasting,Gaming&Streaming,Boom Arm Stand Dynamic Mic,Built-in Headphone Output,Mute Button,gain Button",5298.0,13999.0,62.0,4.4,1737.0,Musical Instruments
520,520,B0DKC8VNJB,"K9 Dual Wireless Microphone, Digital Mini Portable Recording Clip Mic with Receiver for All Type-C Mobile Phones Camera Laptop for Vlogging YouTube Online Class, Zoom Call",499.0,999.0,5.0,1.0,,Musical Instruments
521,521,B0041206UW,"Numark M6 USB | 4-Channel Dj Mixer With On Board Interface With On-Board Audio Interface, 3-Band EQ, Club-Ready Inputs, Microphone Input And Replaceable Crossfader With Slope Control Black",19213.0,30922.0,38.0,4.1,1388.0,Musical Instruments
522,522,B0B4DPX2J2,"Audio Array AM-C1 USB Condenser Microphone Kit | 192kHz/24bit | BoomArm, Pop Filter, Mic Cover, Shock Mount, Tripod & 2.5M USB Cable | Podcasting, Gaming, Singing & Live Streaming",2699.0,4999.0,46.0,4.4,1010.0,Musical Instruments
523,523,B098WXZNHZ,"Kadence Wanderer Mahogany wood Ukulele (Online LEARNING course free having 66 videos) soprano 21"" (Super Combo, Bag with Tuner, Strap, Fluorocarbon String Set, Capo and Learning Course)",2799.0,4000.0,3.0,4.3,7376.0,Musical Instruments
524,524,B003UGCUFE,Yamaha 22.8 Inches Merantiwood Classical Guitar C40//02,7958.0,8990.0,11.0,4.2,3396.0,Musical Instruments
525,525,B00IBIVL42,Yamaha MG10XU Analog Mixer,18495.0,23500.0,21.0,4.4,1871.0,Musical Instruments
526,526,B00LMZWSAC,"Ahuja AMPLIFIER SSA250M, (PA Systems)",16749.0,22315.0,25.0,4.1,187.0,Musical Instruments
527,527,B0B7GMH7KZ,"YGM Acoustic Foams® Pyramid Acoustic Panels 12"" X 12"" X 2"", 38 Kg/m³ Premium Grade Studio Noise, Echo Reduction and Absorption, 3D Structure (Charcoal Black) (Set of 18)",1195.0,3000.0,6.0,4.3,1715.0,Musical Instruments
528,528,B0DHD2399S,HUMBLE Clip-On Lapel Collar Auxiliary Microphone Dynamic 3.5 MM Microphone for Clear Voice Recording (1.5 Meter),199.0,499.0,6.0,3.7,202.0,Musical Instruments
529,529,B0BLSJZC94,Pioneer DJ DDJ-FLX4 2-deck Rekordbox and Serato DJ Controller - Black,31500.0,33990.0,7.0,4.6,1976.0,Musical Instruments
530,530,B0BPSC8BK1,"Kadence 13 Inch 3-Piece Kids/Junior Drum Set/Beginner (Standard) /Kids Musical Toys, Musical Instrument, Metallic Red",12499.0,19999.0,38.0,4.4,14.0,Toys & Games
531,531,B07QR6Z1JB,Focusrite Scarlett Solo (3rd Gen) USB Audio Interface,11800.0,14965.0,21.0,4.6,26755.0,Musical Instruments
532,532,B0D59JD8QG,Yamaha PSR-E383 Portable Keyboard 61 Keys (Adaptor Included),15219.0,17990.0,15.0,4.4,33.0,Musical Instruments
533,533,B088KRHPG5,"Juarez JRZ10HM Key C Diatonic Blues Harmonica 10 Hole 20 Tones with Case, Mouth Organ for Beginners, Students, Kids & Professionals, Silver",339.0,790.0,57.0,4.2,6021.0,Musical Instruments
534,534,B0DVLSG9QK,"Timber Acoustics® StudioBox Foldable Soundproof Recording Booth – Portable Acoustic Panel for Podcasts, Voiceovers, Music, Streaming & Meetings| Lightweight, Noise-Reducing, Compact & Foldable Storage",,,,,,Musical Instruments
535,535,B0C2CNDKHZ,"DIGIMORE UHF Wireless Microphone for Singing | 6Hrs Battery | 160ft Range | Type-C Charging | Professional Cordless UHF Mic for House Parties, Outdoor Party, Singing, Classroom, Chruch (D-340)",1999.0,3999.0,5.0,4.1,803.0,Musical Instruments
536,536,B07ZG1C8YL,"Yamaha PSS-F30, 37-Keys Portable Mini Keyboard",4395.0,4995.0,12.0,4.4,1350.0,Musical Instruments
537,537,B07WN6ZFNF,SAI Musical Wooden Bongo Set with Cover,729.0,1299.0,44.0,3.3,2.0,Musical Instruments
538,538,B06XWS1LLD,"Casio CTK-2550 61-Key Portable Keyboard, Black, Casio CTK2500 keyboard",9550.0,10495.0,9.0,4.5,4054.0,Musical Instruments
539,539,B07GJT6XCN,"Casio CT-X9000IN 61-Key Portable Keyboard, Black",22935.0,26995.0,15.0,4.4,1404.0,Musical Instruments
540,540,B00H90W3AE,"Dbx Pro Driverack Pa2 Loudspeaker Management System - Black, Usb",27390.0,77585.0,65.0,4.3,283.0,Musical Instruments
541,541,B07YDGK9M1,Boss DD-3T Digital Delay,11890.0,14129.0,16.0,4.4,393.0,Musical Instruments
542,542,B07MGSHLVS,"Yangers Electric Drum Kits for Children Beginners, Portable Digital Electronic Foldable Roll Up Drum Set Pads Practice with 2 Foot Pedals and 2 Sticks for Kids Boys Girls Starter Gift",4222.0,7995.0,47.0,4.0,150.0,Musical Instruments
543,543,B01L2CPPH2,"GoPro AAMIC-001 USB Type C to 3.5mm (0.35 cm) Mic Auxiliary Adapter for HERO8, HERO7, HERO6, HERO5",4298.0,9999.0,57.0,4.2,9249.0,Electronics
544,544,B08K3ZRF87,"Juarez E 1st x 3 pc Acoustic Guitar Stainless Steel Strings Set, Clear Tone, Hollow Ball End",105.0,290.0,64.0,4.1,2215.0,Musical Instruments
545,545,B074PQSW3W,"Kadence Closed Open Hole Metal Flutes Key of C 16 Key for Beginner, Kids, Student Silver Nickel Flute with Leather Case",12499.0,18999.0,34.0,4.2,54.0,Musical Instruments
546,546,B07YBPHBTR,JBL Professional EON ONE Compact - All-in-One Battery-Powered Portable PA with Professional-Grade Mixer,40170.0,77985.0,48.0,4.2,523.0,Musical Instruments
547,547,B0BRXRQ1FC,Ahuja Portable PA System WP-225 with Bluetooth,8200.0,9300.0,12.0,4.2,55.0,Musical Instruments
548,548,B0B4DPX2J2,"Audio Array AM-C1 USB Condenser Microphone Kit | 192kHz/24bit | BoomArm, Pop Filter, Mic Cover, Shock Mount, Tripod & 2.5M USB Cable | Podcasting, Gaming, Singing & Live Streaming",2699.0,4999.0,46.0,4.4,1010.0,Musical Instruments
549,549,B0C6B33WSW,"FRONTECH Flexible 3.5mm Jack Microphone for PC Desktop, Mic for Gaming | Plug & Play | On/Off Switch | Adjustable Mic Boom & Wide Angle Coverage | Noice Rejection | 1 Year Warranty (Black)",324.0,600.0,46.0,3.1,26.0,Computers & Accessories
550,550,B0DHD2399S,HUMBLE Clip-On Lapel Collar Auxiliary Microphone Dynamic 3.5 MM Microphone for Clear Voice Recording (1.5 Meter),199.0,499.0,6.0,3.7,202.0,Musical Instruments
551,551,B0D59JD8QG,Yamaha PSR-E383 Portable Keyboard 61 Keys (Adaptor Included),15219.0,17990.0,15.0,4.4,33.0,Musical Instruments
552,552,B08DD5MYM2,Ahuja AMPLIFIER DPA770M WITH BLUETOOTH,10997.0,13130.0,16.0,4.0,101.0,Musical Instruments
553,553,B0BTCXPKDQ,"Kadence Digital Piano GEN25 DP01 - Weighted 88 Progressive Hammer Action Keys Portable Piano with Wooden Stand White, French dream chip, Triple Pedal and MIDI (Generation 2025)",25999.0,39999.0,35.0,4.5,7.0,Musical Instruments
554,554,B078S7PFMJ,"Alesis Surge Mesh Kit | Eight-Piece Electronic Drum Kit with Mesh Heads, Kits, Sounds and Play Along Tracks plus USB/MIDI Connectivity",39409.0,79756.0,51.0,4.6,1474.0,Musical Instruments
555,555,B0B8DF9H2R,"Digitek® (DWM 101 Wireless Microphone System with ANC Noise Reduction, 360° Sound Capture, 100M Range, Upto 12 Hrs Working Time, for DSLR Camera, Android & iOS Smartphones, Seamless Audio Recording",4349.0,6995.0,38.0,3.6,2062.0,Musical Instruments
556,556,B00506U8MY,"Crown metal Xti 6002 Power Amplifier, 41.1 x 48.3 x 8.9 cm; 12.87 Kilograms",118990.0,304510.0,61.0,3.4,13.0,Musical Instruments
557,557,B004NDJRN6,"Dbx 234Xs 1/4"" Xlr Stereo 2/3-Way/Mono 4-Way Crossover - Multicolor, Subwoofer",17990.0,19999.0,1.0,4.1,66.0,Musical Instruments
558,558,B000CCSWPQ,Behringer Ultra-Di Di100 Professional Battery/Phantom Powered Di-Box - Xlr,5298.0,9271.0,43.0,4.6,965.0,Musical Instruments
559,559,B07VS3D8KH,"Behringer DR110DSP Active 1,000 Watt 10"" PA Speaker System with DSP and 2-Channel Mixer With Bluetooth Connection, Black",26999.0,39999.0,33.0,3.0,26.0,Musical Instruments
560,560,B08233LB63,Yamaha DTXM12 Multi Pad,51277.0,56990.0,1.0,3.9,60.0,Musical Instruments
561,561,B0CV9QX8SW,"Fender Squier 6 String Solid-Body Electric Guitar with Gig-Bag, Polishing Cloth, Strap, Picks & E-Book - Black",16749.0,21467.0,22.0,3.9,13.0,Musical Instruments
562,562,B07ZR2G296,JBL Professional 104-BT Compact Desktop Reference Woofer Monitors with Bluetooth,9899.0,12999.0,24.0,4.2,2187.0,Electronics
563,563,B075L7G89G,"Korg, Arranger Keyboard PA-1000",220000.0,239425.0,8.0,4.6,41.0,Musical Instruments
564,564,B09H4ZF81W,"Technobuyers 37 Keys Melodica for Beginner,Tubes Mouthpiece Air Piano Keyboard Musical Instrument with Carrying Bag Light Blue)",1499.0,2000.0,25.0,4.3,151.0,Musical Instruments
565,565,B071ZZ8GSG,"Juârez PF-100 6-inch Studio Microphone Pop Filter Shield Mask, Double Mesh Wind Screen with 360° Flexible Gooseneck and Quick Mount or Release Clamp for Recording, Singing and Broadcast Studio",199.0,990.0,8.0,4.2,2847.0,Musical Instruments
566,566,B00EJF5Y26,"Yamaha YRS-24B Plastic Soprano Recorder, Natural",677.0,800.0,15.0,4.3,6852.0,Musical Instruments
567,567,B08B3X4M38,Trinity PA-75X 61 Keys Electronic Keyboard,8999.0,9594.0,6.0,3.8,154.0,Musical Instruments
568,568,B0CZ9M5MJM,Kadence S193 88-Key Progressive touching-sensitivity Digital Piano with MIDI and Bluetooth - For Kids (Dark Brown),14999.0,21999.0,32.0,4.4,5.0,Musical Instruments
569,569,B0844T9TMN,Boya BY-M1 Pro Auxiliary Omnidirectional Lavalier Condenser Microphone (20 Ft Cable),1629.0,2995.0,46.0,4.0,83742.0,Musical Instruments
570,570,B07GJT6XCN,"Casio CT-X9000IN 61-Key Portable Keyboard, Black",22935.0,26995.0,15.0,4.4,1404.0,Musical Instruments
571,571,B0C43R8SRB,Alesis Nitro Max Kit Eight Piece Electronic Drum Kit with Mesh Heads and Bluetooth,37957.0,46126.0,18.0,4.2,15162.0,Musical Instruments
572,572,B018K1D7L4,"Yamaha P45B Digital Piano - 88, Black",38490.0,41990.0,8.0,4.3,322.0,Musical Instruments
573,573,B0F4KJX1D1,"Wishkey 4-String Musical Role Play Guitar for Kids, Perfect Guitar for Beginners Kids, Ages 3,4,5,6, Fun & Educational Toy for Early Music Learning and Development Sound Toy",298.0,799.0,63.0,4.3,26.0,Toys & Games
574,574,B0DVC68X7H,"HAYDEN HY-A4 4-Channel Mixer – Professional Audio Mixing Console with Bluetooth, USB Sound Card, 48V Phantom Power, MP3, Phone Live Out, Recording, Podcast, Karaoke, DJ, Streaming & Live Performance",,,,4.0,28.0,Musical Instruments
575,575,B0BPLZ5CGV,Audio Array AI-04 2x2 Gen 3 Audio Interface | Premium Mic Pre-Amps | 48V Phantom Power Support | 24bit/192kHz High Fidelity Recording | XLR/MIC/LINE inputs | Plug & Play-No Drivers | Metal Body | Red,4399.0,9999.0,56.0,4.0,694.0,Musical Instruments
576,576,B0B8DF9H2R,"Digitek® (DWM 101 Wireless Microphone System with ANC Noise Reduction, 360° Sound Capture, 100M Range, Upto 12 Hrs Working Time, for DSLR Camera, Android & iOS Smartphones, Seamless Audio Recording",4349.0,6995.0,38.0,3.6,2062.0,Musical Instruments
577,577,B0BVGV7BSB,"Fender Squier Sonic Telecaster Electric Guitar, Butterscotch Blonde, Maple Fingerboard 0373453550",16900.0,19424.0,13.0,4.5,242.0,Musical Instruments
578,578,B0DYNSTMWY,"Roland XPS-60 Expandable Synthesizer Keyboard, Electronic Musical Instrument",103345.0,109909.0,6.0,,,Musical Instruments
579,579,B00I2J4V5G,Yamaha MG06X 6-Input Compact Stereo Mixer,12049.0,14800.0,19.0,4.1,1625.0,Musical Instruments
580,580,B0DQPS8TNP,"SOLANKIZZZ Fully Automatic Electric Mini Aarti Machine with Nagara, 2 Bells & Jalar For Home Temple, Satsang Or Pooja Room (Basic Arti)",5999.0,11000.0,45.0,4.2,31.0,Musical Instruments
581,581,B0DTTMV5JX,amazon basics Professional Wireless Microphone System for DSLR/Camcorder/Smartphone/Tablet | Advanced Noise Cancellation | Superior Sound Quality | 100m Range,2839.0,5999.0,53.0,4.0,23.0,Musical Instruments
582,582,B08CBV1Y2N,"Clapbox Djembe - Mango Wood (10 Inches, Black)",3139.0,4500.0,3.0,4.3,71.0,Musical Instruments
583,583,B0F21HCMG5,MX High-Performance Dual-Channel 15-Band Graphic Equalizer with XLR/TRS & 50Hz Low-Cut Filter,6999.0,11400.0,39.0,,,Musical Instruments
584,584,B0DK55DCDW,LOOM TREE® Premium Travel Carry Case for Flute Lightweight Thickened Padded Gig Bag Black 75cm | 1 Flute Carry Bag,3972.0,6477.0,39.0,5.0,,Musical Instruments
585,585,B088P6G2BK,Juarez JRZ16MS Microphone Boom Scissor Suspension Arm Stand,349.0,990.0,65.0,4.3,16830.0,Musical Instruments
586,586,B0CWXRTBSZ,"Portronics Dash 7 Omnidirectional Type C Wireless Microphone, Noise Cancellation, Plug & Play, Lapel Wireless Mic for Video Recording, Supports Type C Android, iPhone, Camera(Black)",679.0,1999.0,66.0,3.6,1856.0,Musical Instruments
587,587,B0979PJSCV,Nektar SE61 61-Key Full-Size Velocity-Sensitive USB Midi Keyboard Controller with Nektar DAW Integration and Free Professional Recording Software,9990.0,11100.0,1.0,4.2,1994.0,Musical Instruments
588,588,B07TX79NLC,"Palap Piano Stickers Labels for 37, 49, 54, 61, 88 Keys Keyboard, Piano Removal Stickers",298.0,599.0,5.0,4.2,4069.0,Musical Instruments
589,589,B08K43SPQ1,"JUAREZ JAP60 Guitar Plectrums Pick Set of Various Thickness, 6 Pieces (Celluloid + ABS), Colours Random",129.0,290.0,56.0,4.4,4347.0,Musical Instruments
590,590,B0D5DPWH3K,"VELOMAX Wireless Mic for Youtubers, Noise Cancellation Wireless Microphone with 164FT 40H Battery, Mic for YouTube Wireless, Compatible with Type-C and Lightning Ports Devices",2298.0,2999.0,23.0,3.9,235.0,Musical Instruments
591,591,B07VNDW6QF,"Henrix 38C 38 Inch Cutaway Basswood Acoustic Guitar With Dual Action Truss Rod, Gigbag, Picks, String Set, String Winder, Strap, Polishing Cloth & Ebook - Black",3299.0,5500.0,4.0,3.8,2702.0,Musical Instruments
592,592,B07WN6ZFNF,SAI Musical Wooden Bongo Set with Cover,729.0,1299.0,44.0,3.3,2.0,Musical Instruments
593,593,B0BXH2TWB2,Digitek DM-201 Unidirectional Interview Microphone for Smartphone & DSLR Camera,2099.0,3495.0,4.0,3.6,50.0,Musical Instruments
594,594,B0D222PDZ3,Whirlpool 235 L Frost Free Triple-Door Refrigerator (FP 253D PROTTON ROY RADIANT STEEL(Z) Double Door Refrigerator space),25490.0,34190.0,25.0,3.8,10734.0,Home & Kitchen
595,595,B0CN49729X,"ASTRIDE Ergofit Ergonomic Office Chair for Home | 3-Years Warranty | 2D Headrest, Adjustable Arms & Lumbar Support | Tilt Lock Mechanism [Heavy Duty Chromium Metal Base, Grey-White]",,,,4.0,1747.0,Home & Kitchen
596,596,B09V7GM5M8,"Philips India's No.1 Men's Trimmer | Self Sharpening Blades | Single Stroke Grooming I 9 in1 Face, Nose and Body I 2+1* year warranty | Powerful motor | No Oil Needed I 60 min runtime I MG3710/65",1599.0,1995.0,2.0,4.1,25197.0,Health & Personal Care
597,597,B0DR2YG4FF,"Godrej 1 Ton 3 Star, 5 Years Comprehensive Warranty, 5-In-1 Convertible Cooling, Inverter Split AC (Copper, 2025 Model, Heavy duty cooling at 52 °C, AC1T EI 12PINV3R32 WYQ 3S, White)",,,,3.7,1078.0,Home & Kitchen
598,598,B0F4DWL2D4,Etekcity MiNi CoOlEr FoR RoOm CoOlInG MiNi CoOlEr AiR CoOlEr PoRtAbLe AiR CoNdItIoNeRs FoR HoMe OfFiCe ArTiC 3 In 1 CoNdItIoNeR MiNi CoOlEr HoUsMiNi CoLeR,829.0,1299.0,36.0,4.5,6165.0,Home & Kitchen
599,599,B0F8BQSCT1,MiNi Ac FoR RoOm CoOlInG MiNi Ac AiR CoOlEr PoRtAbLe AiR CoNdItIoNeRs FoR HoMe OfFiCe ArTiC CoOlEr 3 In 1 CoNdItIoNeR MiNi AiR CoOlEr MiNi CoOlEr (W1),,,,3.0,5.0,Home & Kitchen
600,600,B08CL8XF75,"Panasonic 20L Solo Microwave Oven (NN-ST26JMFDG, Silver, 51 Auto Menus)",6190.0,7490.0,17.0,4.3,6875.0,Home & Kitchen
601,601,B0BLK9X25W,ALOXE Cosmetic Organizer Box Drawers Storage Plastic Stationary Box | Make Up Organiser for Women White,197.0,999.0,8.0,4.0,8221.0,Home & Kitchen
602,602,B00VK0FTP0,NESCAFE Classic Instant Coffee Powder | Great start to your morning | 100% Pure Coffee | 90g Jar,346.0,440.0,21.0,4.5,13334.0,Grocery & Gourmet Foods
603,603,B0F8BQSCT1,MiNi Ac FoR RoOm CoOlInG MiNi Ac AiR CoOlEr PoRtAbLe AiR CoNdItIoNeRs FoR HoMe OfFiCe ArTiC CoOlEr 3 In 1 CoNdItIoNeR MiNi AiR CoOlEr MiNi CoOlEr (W1),,,,3.0,5.0,Home & Kitchen
604,604,B0BBFX3S2L,"Voltas 1.5 Ton 5 Star, 2-in-1 Adjustable Mode Window AC (Copper Condenser, Inverter Compressor, Anti-Freeze Thermostat, WAC 185V Vertis Elite A, White)",34490.0,49990.0,31.0,3.8,967.0,Home & Kitchen
605,605,B00004TZY8,"Mattel Uno Playing Card Game for 7 Yrs and Above for Adult,Set of 112 Cards, Multicolor",159.0,,,4.5,83647.0,Toys & Games
606,606,B0F63PBGBW,Desidiya Oval Acrylic Night Light Mothers Day Gift for Mom | Mom Birthday Gift Lamp for Room Decor Warm White Light for Mummy |Mother Day Gift Light Bedside Touch Lamp,299.0,1299.0,77.0,4.1,282.0,Home & Kitchen
607,607,B08954XBS7,"Cruise 1 Ton Portable AC with Anti-Bacterial Filter (100% Copper, 4-in-1: AC, Dehumidifier, Air Purifier & Fan, 4 Castor Wheels, Quiet Operation, HD Filter, CPCATF-PQ3S12, White & Black)",32990.0,40900.0,19.0,3.1,165.0,Home & Kitchen
608,608,B08G8R7TRM,"Boldfit Adjustable Hand Grip Strengthener, Hand Gripper for Men & Women for Gym Workout Hand Exercise Equipment to Use in Home for Forearm Exercise, Finger Exercise Power Gripper",179.0,599.0,7.0,4.1,27161.0,"Sports, Fitness & Outdoors"
609,609,B0CBX9Z83Z,"Folinstall Unbreakable Pack Of 6 Air Tight Square Plastic Containers Set For Kitchen Storage, Kitchen Container, Storage/Container Sets, Plastic Container, Air-Tight Design (500 Ml) (6), Black",299.0,599.0,5.0,3.8,264.0,Home & Kitchen
610,610,B0CN49729X,"ASTRIDE Ergofit Ergonomic Office Chair for Home | 3-Years Warranty | 2D Headrest, Adjustable Arms & Lumbar Support | Tilt Lock Mechanism [Heavy Duty Chromium Metal Base, Grey-White]",,,,4.0,1747.0,Home & Kitchen
611,611,B0D8215TTQ,NAINVISH Women's Cotton Blend Green Printed V-Neck Co-ord Set | Daily & Casual Wear,499.0,2299.0,78.0,3.7,729.0,Clothing & Accessories
612,612,B08LQRXXNB,Homestrap Set of 6 Non-Woven Printed Saree Cover/Cloth Storage/Wardrobe Organizer For Clothes with Transparent Window (Grey)(Shark Tank Featured) 45cmx33cmx22cm,348.0,649.0,46.0,4.0,16398.0,Home & Kitchen
613,613,B0D17YKRXB,"Cruise 1 Ton 3 Star Inverter Split AC with 7-Stage Air Filtration (100% Copper, Convertible 4-in-1, PM 2.5 Filter, CWCVBL-VQ1W123, White)",26990.0,45900.0,41.0,4.1,1411.0,Home & Kitchen
614,614,B0DPHTSTYJ,"LG 8 Kg 5 Star Smart Inverter Technology Fully Automatic Top Load Washing Machine (T80VBMB4Z, Turbodrum, Auto Prewash, Stainless Steel drum, LED Display, Smart Diagnosis, Middle Black)",19490.0,28990.0,33.0,4.1,2686.0,Home & Kitchen
615,615,B0D3F7XWBH,DAREV 4 Pcs Wardrobe Organizer for Clothes with Metal Frame Rectangle Storage Baskets for Clothing Fabric Storage Box with Handles Shelf Basket for Storage Clothes Pants Jeans Sweater (Grey),738.0,2499.0,7.0,3.9,466.0,Home & Kitchen
616,616,B0D17YKRXB,"Cruise 1 Ton 3 Star Inverter Split AC with 7-Stage Air Filtration (100% Copper, Convertible 4-in-1, PM 2.5 Filter, CWCVBL-VQ1W123, White)",26990.0,45900.0,41.0,4.1,1411.0,Home & Kitchen
617,617,B0D222PDZ3,Whirlpool 235 L Frost Free Triple-Door Refrigerator (FP 253D PROTTON ROY RADIANT STEEL(Z) Double Door Refrigerator space),25490.0,34190.0,25.0,3.8,10734.0,Home & Kitchen
618,618,B0CCY3HLCV,"Lloyd 1.5 Ton 3 Star Inverter Split AC (5 in 1 Convertible, Copper, Anti-Viral + PM 2.5 Filter, White with Chrome Deco Strip, GLS18I3FWAGC)",33290.0,58990.0,44.0,4.0,1494.0,Home & Kitchen
619,619,B08G5FTVMF,"Amul Chocomini Chocolate, 250 g",137.0,140.0,2.0,4.3,5192.0,Grocery & Gourmet Foods
620,620,B0CCY3HLCV,"Lloyd 1.5 Ton 3 Star Inverter Split AC (5 in 1 Convertible, Copper, Anti-Viral + PM 2.5 Filter, White with Chrome Deco Strip, GLS18I3FWAGC)",33290.0,58990.0,44.0,4.0,1494.0,Home & Kitchen
621,621,B0CBNR2ML6,,,,,,,
622,622,B0BFH6VYZB,"Faber 60 cm 1000 m³/hr Kitchen Chimney (HOOD PLUTO PB BF BK 60, Baffle Filter, Push Button, Black)",6290.0,19900.0,68.0,4.6,4991.0,Home & Kitchen
623,623,B08JTMZRJW,"Boldfit Plastic Gym Typhoon Shaker Bottle, Leakproof Guarantee Sipper Bottle Ideal for Protein, Preworkout and Bcaas, BPA-Free Material (Typhoon Black, 700 Milliliters)",149.0,699.0,79.0,4.1,12011.0,Home & Kitchen
624,624,B07N2MGB3G,"AGARO Marvel 9L Oven Toaster Griller, Cake Baking, Grilling, Toasting, OTG, 800 Watts, (Black).",1699.0,2799.0,39.0,3.8,8040.0,Home & Kitchen
625,625,B07YZ367F6,"Konquer TimeS KTS Automatic Wireless Water Can Dispenser Pump for 20 Litre Bottle Can, with Low Noise & High Efficiency",359.0,999.0,64.0,3.8,23375.0,Home Improvement
626,626,B09Z9JSDPL,"ishro home 3 x 5 Feet 3D Jet Multi Printed Carpet Rug Runner and Carpets for Bedroom/Living Area/Home with Anti Slip Backing (Crystals, 5' x 3' (Rectangular))",949.0,3899.0,76.0,4.0,2959.0,Home & Kitchen
627,627,B0BM4RJRRS,,,,,,,
628,628,B0F63HJXSR,"Go Vegan Healthy Nutmix 500gm, Dried Almonds, Black Raisins, Cashewnuts, Cranberries, Black Dates & Many More. (Jar Pack)",289.0,599.0,52.0,3.5,155.0,Grocery & Gourmet Foods
629,629,B0C6SXDCWV,Kuber Industries Multi Floral Print Fridge Cover With Side Pockets|Fridge Top Cover|Refrigerator Cover|Washable Cotton Material|6 Utility Pockets (Multi),179.0,659.0,73.0,4.0,798.0,Home & Kitchen
630,630,B00NYZTGEO,"Fortune Sunlite Refined Sunflower Oil, 870 gm Pouch (Weight May Vary)",148.0,180.0,18.0,4.4,39470.0,Grocery & Gourmet Foods
